start_time,price,settlement_period,delivery_date,volume
2024-01-07 01:30:00+00:00,80.0,4,2024-01-07,320.2
2024-01-07 02:00:00+00:00,74.4,5,2024-01-07,316.8
2024-01-07 02:30:00+00:00,70.0,6,2024-01-07,341.05
2024-01-07 03:00:00+00:00,73.1,7,2024-01-07,372.8
2024-01-07 03:30:00+00:00,70.0,8,2024-01-07,311.15
2024-01-07 04:00:00+00:00,70.5,9,2024-01-07,334.25
2024-01-07 04:30:00+00:00,63.9,10,2024-01-07,319.6
2024-01-07 05:00:00+00:00,73.4,11,2024-01-07,340.3
2024-01-07 05:30:00+00:00,69.9,12,2024-01-07,326.45
2024-01-07 06:00:00+00:00,76.0,13,2024-01-07,449.85
2024-01-07 06:30:00+00:00,73.4,14,2024-01-07,495.65
2024-01-07 07:00:00+00:00,81.1,15,2024-01-07,502.65
2024-01-07 07:30:00+00:00,82.4,16,2024-01-07,528.05
2024-01-07 08:00:00+00:00,85.0,17,2024-01-07,570.65
2024-01-07 08:30:00+00:00,90.0,18,2024-01-07,584.75
2024-01-07 09:00:00+00:00,79.8,19,2024-01-07,470.35
2024-01-07 09:30:00+00:00,84.0,20,2024-01-07,582.25
2024-01-07 10:00:00+00:00,84.8,21,2024-01-07,515.45
2024-01-07 10:30:00+00:00,82.0,22,2024-01-07,626.8
2024-01-07 11:00:00+00:00,76.8,23,2024-01-07,571.75
2024-01-07 11:30:00+00:00,85.1,24,2024-01-07,651.05
2024-01-07 12:00:00+00:00,94.4,25,2024-01-07,540.65
2024-01-07 12:30:00+00:00,92.5,26,2024-01-07,552.35
2024-01-07 13:00:00+00:00,104.0,27,2024-01-07,549.1
2024-01-07 13:30:00+00:00,92.0,28,2024-01-07,533.4
2024-01-07 14:00:00+00:00,94.0,29,2024-01-07,498.0
2024-01-07 14:30:00+00:00,78.0,30,2024-01-07,547.3
2024-01-07 15:00:00+00:00,88.3,31,2024-01-07,477.1
2024-01-07 15:30:00+00:00,97.5,32,2024-01-07,515.6
2024-01-07 16:00:00+00:00,100.0,33,2024-01-07,666.05
2024-01-07 16:30:00+00:00,108.0,34,2024-01-07,1017.95
2024-01-07 17:00:00+00:00,107.2,35,2024-01-07,740.5
2024-01-07 17:30:00+00:00,103.7,36,2024-01-07,799.55
2024-01-07 18:00:00+00:00,102.3,37,2024-01-07,883.1
2024-01-07 18:30:00+00:00,97.0,38,2024-01-07,610.65
2024-01-07 19:00:00+00:00,99.6,39,2024-01-07,576.2
2024-01-07 19:30:00+00:00,85.0,40,2024-01-07,450.65
2024-01-07 20:00:00+00:00,84.8,41,2024-01-07,771.25
2024-01-07 20:30:00+00:00,89.1,42,2024-01-07,540.35
2024-01-07 21:00:00+00:00,91.5,43,2024-01-07,507.75
2024-01-07 21:30:00+00:00,80.1,44,2024-01-07,530.8
2024-01-07 22:00:00+00:00,77.1,45,2024-01-07,654.0
2024-01-07 22:30:00+00:00,75.1,46,2024-01-07,499.55
2024-01-07 23:00:00+00:00,84.0,47,2024-01-08,614.25
2024-01-07 23:30:00+00:00,79.0,48,2024-01-08,322.7
2024-01-08 00:00:00+00:00,72.4,1,2024-01-08,344.75
2024-01-08 00:30:00+00:00,90.3,2,2024-01-08,402.1
2024-01-08 01:00:00+00:00,77.5,3,2024-01-08,334.8
2024-01-08 01:30:00+00:00,81.6,4,2024-01-08,267.85
2024-01-08 02:00:00+00:00,81.3,5,2024-01-08,271.6
2024-01-08 02:30:00+00:00,75.0,6,2024-01-08,265.65
2024-01-08 03:00:00+00:00,77.0,7,2024-01-08,327.3
2024-01-08 03:30:00+00:00,72.7,8,2024-01-08,290.55
2024-01-08 04:00:00+00:00,80.1,9,2024-01-08,203.8
2024-01-08 04:30:00+00:00,70.8,10,2024-01-08,296.9
2024-01-08 05:00:00+00:00,80.0,11,2024-01-08,392.45
2024-01-08 05:30:00+00:00,72.0,12,2024-01-08,472.25
2024-01-08 06:00:00+00:00,90.4,13,2024-01-08,496.35
2024-01-08 06:30:00+00:00,83.1,14,2024-01-08,979.2
2024-01-08 07:00:00+00:00,86.4,15,2024-01-08,566.7
2024-01-08 07:30:00+00:00,104.5,16,2024-01-08,634.05
2024-01-08 08:00:00+00:00,92.0,17,2024-01-08,391.4
2024-01-08 08:30:00+00:00,98.0,18,2024-01-08,506.3
2024-01-08 09:00:00+00:00,94.2,19,2024-01-08,291.05
2024-01-08 09:30:00+00:00,92.0,20,2024-01-08,357.15
2024-01-08 10:00:00+00:00,90.0,21,2024-01-08,267.4
2024-01-08 10:30:00+00:00,87.5,22,2024-01-08,281.05
2024-01-08 11:00:00+00:00,80.25,23,2024-01-08,320.6
2024-01-08 11:30:00+00:00,80.75,24,2024-01-08,320.5
2024-01-08 12:00:00+00:00,85.0,25,2024-01-08,256.95
2024-01-08 12:30:00+00:00,82.5,26,2024-01-08,275.75
2024-01-08 13:00:00+00:00,89.2,27,2024-01-08,245.7
2024-01-08 13:30:00+00:00,84.8,28,2024-01-08,237.6
2024-01-08 14:00:00+00:00,92.1,29,2024-01-08,220.8
2024-01-08 14:30:00+00:00,88.1,30,2024-01-08,245.05
2024-01-08 15:00:00+00:00,100.0,31,2024-01-08,422.8
2024-01-08 15:30:00+00:00,105.0,32,2024-01-08,370.55
2024-01-08 16:00:00+00:00,107.2,33,2024-01-08,410.35
2024-01-08 16:30:00+00:00,120.0,34,2024-01-08,744.25
2024-01-08 17:00:00+00:00,106.0,35,2024-01-08,633.65
2024-01-08 17:30:00+00:00,107.0,36,2024-01-08,676.75
2024-01-08 18:00:00+00:00,108.0,37,2024-01-08,554.4
2024-01-08 18:30:00+00:00,97.6,38,2024-01-08,471.75
2024-01-08 19:00:00+00:00,96.0,39,2024-01-08,608.15
2024-01-08 19:30:00+00:00,84.8,40,2024-01-08,379.4
2024-01-08 20:00:00+00:00,84.95,41,2024-01-08,492.9
2024-01-08 20:30:00+00:00,89.0,42,2024-01-08,371.95
2024-01-08 21:00:00+00:00,86.5,43,2024-01-08,643.35
2024-01-08 21:30:00+00:00,78.1,44,2024-01-08,352.4
2024-01-08 22:00:00+00:00,79.0,45,2024-01-08,544.35
2024-01-08 22:30:00+00:00,74.0,46,2024-01-08,550.75
2024-01-08 23:00:00+00:00,70.3,47,2024-01-09,657.0
2024-01-08 23:30:00+00:00,69.0,48,2024-01-09,704.8
2024-01-09 00:00:00+00:00,69.0,1,2024-01-09,682.45
2024-01-09 00:30:00+00:00,72.2,2,2024-01-09,529.45
2024-01-09 01:00:00+00:00,72.4,3,2024-01-09,341.85
2024-01-09 01:30:00+00:00,69.0,4,2024-01-09,434.65
2024-01-09 02:00:00+00:00,71.6,5,2024-01-09,454.3
2024-01-09 02:30:00+00:00,69.0,6,2024-01-09,481.0
2024-01-09 03:00:00+00:00,70.2,7,2024-01-09,394.85
2024-01-09 03:30:00+00:00,67.58,8,2024-01-09,524.65
2024-01-09 04:00:00+00:00,73.8,9,2024-01-09,353.25
2024-01-09 04:30:00+00:00,69.7,10,2024-01-09,398.55
2024-01-09 05:00:00+00:00,71.0,11,2024-01-09,527.1
2024-01-09 05:30:00+00:00,69.0,12,2024-01-09,551.1
2024-01-09 06:00:00+00:00,69.0,13,2024-01-09,747.3
2024-01-09 06:30:00+00:00,76.0,14,2024-01-09,873.5
2024-01-09 07:00:00+00:00,86.0,15,2024-01-09,469.8
2024-01-09 07:30:00+00:00,105.0,16,2024-01-09,620.85
2024-01-09 08:00:00+00:00,95.95,17,2024-01-09,496.8
2024-01-09 08:30:00+00:00,105.0,18,2024-01-09,584.5
2024-01-09 09:00:00+00:00,90.7,19,2024-01-09,345.9
2024-01-09 09:30:00+00:00,90.1,20,2024-01-09,386.35
2024-01-09 10:00:00+00:00,89.0,21,2024-01-09,328.95
2024-01-09 10:30:00+00:00,87.0,22,2024-01-09,339.9
2024-01-09 11:00:00+00:00,83.9,23,2024-01-09,293.65
2024-01-09 11:30:00+00:00,85.5,24,2024-01-09,319.35
2024-01-09 12:00:00+00:00,83.4,25,2024-01-09,302.2
2024-01-09 12:30:00+00:00,83.4,26,2024-01-09,352.4
2024-01-09 13:00:00+00:00,88.2,27,2024-01-09,380.6
2024-01-09 13:30:00+00:00,81.7,28,2024-01-09,354.1
2024-01-09 14:00:00+00:00,92.8,29,2024-01-09,412.2
2024-01-09 14:30:00+00:00,91.9,30,2024-01-09,503.5
2024-01-09 15:00:00+00:00,87.0,31,2024-01-09,570.25
2024-01-09 15:30:00+00:00,110.4,32,2024-01-09,701.1
2024-01-09 16:00:00+00:00,111.6,33,2024-01-09,424.95
2024-01-09 16:30:00+00:00,121.5,34,2024-01-09,838.0
2024-01-09 17:00:00+00:00,111.7,35,2024-01-09,896.2
2024-01-09 17:30:00+00:00,103.9,36,2024-01-09,1043.55
2024-01-09 18:00:00+00:00,114.0,37,2024-01-09,809.9
2024-01-09 18:30:00+00:00,112.1,38,2024-01-09,508.5
2024-01-09 19:00:00+00:00,106.9,39,2024-01-09,608.55
2024-01-09 19:30:00+00:00,100.3,40,2024-01-09,408.45
2024-01-09 20:00:00+00:00,97.0,41,2024-01-09,560.7
2024-01-09 20:30:00+00:00,81.0,42,2024-01-09,412.85
2024-01-09 21:00:00+00:00,87.1,43,2024-01-09,771.85
2024-01-09 21:30:00+00:00,76.0,44,2024-01-09,501.35
2024-01-09 22:00:00+00:00,81.0,45,2024-01-09,689.65
2024-01-09 22:30:00+00:00,69.7,46,2024-01-09,456.85
2024-01-09 23:00:00+00:00,68.8,47,2024-01-10,513.65
2024-01-09 23:30:00+00:00,67.5,48,2024-01-10,544.95
2024-01-10 00:00:00+00:00,67.1,1,2024-01-10,560.9
2024-01-10 00:30:00+00:00,78.0,2,2024-01-10,498.8
2024-01-10 01:00:00+00:00,70.7,3,2024-01-10,321.3
2024-01-10 01:30:00+00:00,68.2,4,2024-01-10,383.85
2024-01-10 02:00:00+00:00,68.2,5,2024-01-10,353.45
2024-01-10 02:30:00+00:00,68.2,6,2024-01-10,395.95
2024-01-10 03:00:00+00:00,68.2,7,2024-01-10,303.5
2024-01-10 03:30:00+00:00,67.5,8,2024-01-10,390.15
2024-01-10 04:00:00+00:00,70.6,9,2024-01-10,438.25
2024-01-10 04:30:00+00:00,67.8,10,2024-01-10,529.8
2024-01-10 05:00:00+00:00,67.0,11,2024-01-10,764.05
2024-01-10 05:30:00+00:00,68.2,12,2024-01-10,821.55
2024-01-10 06:00:00+00:00,75.2,13,2024-01-10,878.15
2024-01-10 06:30:00+00:00,94.8,14,2024-01-10,929.15
2024-01-10 07:00:00+00:00,108.1,15,2024-01-10,723.2
2024-01-10 07:30:00+00:00,113.7,16,2024-01-10,716.4
2024-01-10 08:00:00+00:00,109.0,17,2024-01-10,456.45
2024-01-10 08:30:00+00:00,117.0,18,2024-01-10,442.5
2024-01-10 09:00:00+00:00,100.9,19,2024-01-10,485.05
2024-01-10 09:30:00+00:00,100.1,20,2024-01-10,445.15
2024-01-10 10:00:00+00:00,98.0,21,2024-01-10,441.9
2024-01-10 10:30:00+00:00,96.0,22,2024-01-10,428.8
2024-01-10 11:00:00+00:00,95.0,23,2024-01-10,461.85
2024-01-10 11:30:00+00:00,98.0,24,2024-01-10,441.45
2024-01-10 12:00:00+00:00,96.0,25,2024-01-10,462.05
2024-01-10 12:30:00+00:00,90.0,26,2024-01-10,472.75
2024-01-10 13:00:00+00:00,92.0,27,2024-01-10,515.7
2024-01-10 13:30:00+00:00,79.4,28,2024-01-10,576.85
2024-01-10 14:00:00+00:00,100.0,29,2024-01-10,431.5
2024-01-10 14:30:00+00:00,100.0,30,2024-01-10,579.25
2024-01-10 15:00:00+00:00,107.2,31,2024-01-10,648.3
2024-01-10 15:30:00+00:00,117.5,32,2024-01-10,688.35
2024-01-10 16:00:00+00:00,114.0,33,2024-01-10,756.25
2024-01-10 16:30:00+00:00,123.4,34,2024-01-10,895.5
2024-01-10 17:00:00+00:00,115.1,35,2024-01-10,786.15
2024-01-10 17:30:00+00:00,118.0,36,2024-01-10,813.65
2024-01-10 18:00:00+00:00,116.0,37,2024-01-10,620.05
2024-01-10 18:30:00+00:00,114.3,38,2024-01-10,519.6
2024-01-10 19:00:00+00:00,108.8,39,2024-01-10,526.45
2024-01-10 19:30:00+00:00,105.0,40,2024-01-10,445.95
2024-01-10 20:00:00+00:00,95.5,41,2024-01-10,551.8
2024-01-10 20:30:00+00:00,89.5,42,2024-01-10,536.1
2024-01-10 21:00:00+00:00,102.0,43,2024-01-10,542.25
2024-01-10 21:30:00+00:00,86.3,44,2024-01-10,585.4
2024-01-10 22:00:00+00:00,80.1,45,2024-01-10,560.25
2024-01-10 22:30:00+00:00,73.6,46,2024-01-10,517.45
2024-01-10 23:00:00+00:00,82.6,47,2024-01-11,765.05
2024-01-10 23:30:00+00:00,75.2,48,2024-01-11,569.6
2024-01-11 00:00:00+00:00,68.7,1,2024-01-11,563.4
2024-01-11 00:30:00+00:00,78.6,2,2024-01-11,492.8
2024-01-11 01:00:00+00:00,74.0,3,2024-01-11,392.2
2024-01-11 01:30:00+00:00,69.9,4,2024-01-11,500.25
2024-01-11 02:00:00+00:00,73.7,5,2024-01-11,422.55
2024-01-11 02:30:00+00:00,69.1,6,2024-01-11,437.5
2024-01-11 03:00:00+00:00,74.1,7,2024-01-11,474.6
2024-01-11 03:30:00+00:00,70.2,8,2024-01-11,493.2
2024-01-11 04:00:00+00:00,74.1,9,2024-01-11,432.35
2024-01-11 04:30:00+00:00,70.0,10,2024-01-11,519.35
2024-01-11 05:00:00+00:00,74.0,11,2024-01-11,540.05
2024-01-11 05:30:00+00:00,75.0,12,2024-01-11,567.65
2024-01-11 06:00:00+00:00,84.8,13,2024-01-11,623.15
2024-01-11 06:30:00+00:00,102.0,14,2024-01-11,829.4
2024-01-11 07:00:00+00:00,106.4,15,2024-01-11,688.45
2024-01-11 07:30:00+00:00,117.6,16,2024-01-11,869.75
2024-01-11 08:00:00+00:00,92.0,17,2024-01-11,539.7
2024-01-11 08:30:00+00:00,108.0,18,2024-01-11,531.7
2024-01-11 09:00:00+00:00,102.1,19,2024-01-11,319.65
2024-01-11 09:30:00+00:00,98.1,20,2024-01-11,340.9
2024-01-11 10:00:00+00:00,96.0,21,2024-01-11,362.4
2024-01-11 10:30:00+00:00,92.2,22,2024-01-11,313.65
2024-01-11 11:00:00+00:00,85.9,23,2024-01-11,356.45
2024-01-11 11:30:00+00:00,86.4,24,2024-01-11,340.3
2024-01-11 12:00:00+00:00,92.5,25,2024-01-11,433.1
2024-01-11 12:30:00+00:00,84.1,26,2024-01-11,348.2
2024-01-11 13:00:00+00:00,92.3,27,2024-01-11,377.35
2024-01-11 13:30:00+00:00,86.0,28,2024-01-11,323.45
2024-01-11 14:00:00+00:00,99.2,29,2024-01-11,326.3
2024-01-11 14:30:00+00:00,96.6,30,2024-01-11,408.6
2024-01-11 15:00:00+00:00,91.9,31,2024-01-11,508.0
2024-01-11 15:30:00+00:00,107.1,32,2024-01-11,650.65
2024-01-11 16:00:00+00:00,99.3,33,2024-01-11,840.55
2024-01-11 16:30:00+00:00,120.0,34,2024-01-11,1025.3
2024-01-11 17:00:00+00:00,113.8,35,2024-01-11,747.6
2024-01-11 17:30:00+00:00,117.5,36,2024-01-11,683.8
2024-01-11 18:00:00+00:00,113.6,37,2024-01-11,632.95
2024-01-11 18:30:00+00:00,100.8,38,2024-01-11,577.1
2024-01-11 19:00:00+00:00,105.0,39,2024-01-11,706.4
2024-01-11 19:30:00+00:00,100.2,40,2024-01-11,511.1
2024-01-11 20:00:00+00:00,100.8,41,2024-01-11,563.1
2024-01-11 20:30:00+00:00,90.1,42,2024-01-11,506.35
2024-01-11 21:00:00+00:00,89.6,43,2024-01-11,685.5
2024-01-11 21:30:00+00:00,84.3,44,2024-01-11,627.95
2024-01-11 22:00:00+00:00,80.0,45,2024-01-11,643.45
2024-01-11 22:30:00+00:00,70.3,46,2024-01-11,560.95
2024-01-11 23:00:00+00:00,70.0,47,2024-01-12,640.05
2024-01-11 23:30:00+00:00,69.3,48,2024-01-12,557.55
2024-01-12 00:00:00+00:00,66.5,1,2024-01-12,510.15
2024-01-12 00:30:00+00:00,69.9,2,2024-01-12,645.2
2024-01-12 01:00:00+00:00,69.3,3,2024-01-12,466.05
2024-01-12 01:30:00+00:00,68.6,4,2024-01-12,451.5
2024-01-12 02:00:00+00:00,69.0,5,2024-01-12,545.3
2024-01-12 02:30:00+00:00,67.0,6,2024-01-12,540.75
2024-01-12 03:00:00+00:00,69.3,7,2024-01-12,715.3
2024-01-12 03:30:00+00:00,66.7,8,2024-01-12,690.1
2024-01-12 04:00:00+00:00,69.3,9,2024-01-12,486.4
2024-01-12 04:30:00+00:00,69.3,10,2024-01-12,479.0
2024-01-12 05:00:00+00:00,68.3,11,2024-01-12,505.8
2024-01-12 05:30:00+00:00,68.3,12,2024-01-12,695.7
2024-01-12 06:00:00+00:00,84.6,13,2024-01-12,733.05
2024-01-12 06:30:00+00:00,94.8,14,2024-01-12,846.05
2024-01-12 07:00:00+00:00,109.0,15,2024-01-12,693.2
2024-01-12 07:30:00+00:00,115.2,16,2024-01-12,877.55
2024-01-12 08:00:00+00:00,108.1,17,2024-01-12,637.65
2024-01-12 08:30:00+00:00,118.4,18,2024-01-12,766.15
2024-01-12 09:00:00+00:00,105.2,19,2024-01-12,491.4
2024-01-12 09:30:00+00:00,108.1,20,2024-01-12,486.45
2024-01-12 10:00:00+00:00,99.2,21,2024-01-12,391.25
2024-01-12 10:30:00+00:00,100.4,22,2024-01-12,366.9
2024-01-12 11:00:00+00:00,93.0,23,2024-01-12,382.5
2024-01-12 11:30:00+00:00,95.6,24,2024-01-12,399.3
2024-01-12 12:00:00+00:00,95.2,25,2024-01-12,414.9
2024-01-12 12:30:00+00:00,88.8,26,2024-01-12,400.45
2024-01-12 13:00:00+00:00,92.1,27,2024-01-12,360.9
2024-01-12 13:30:00+00:00,84.1,28,2024-01-12,327.5
2024-01-12 14:00:00+00:00,96.0,29,2024-01-12,327.65
2024-01-12 14:30:00+00:00,90.2,30,2024-01-12,376.55
2024-01-12 15:00:00+00:00,96.0,31,2024-01-12,437.15
2024-01-12 15:30:00+00:00,102.2,32,2024-01-12,548.8
2024-01-12 16:00:00+00:00,92.0,33,2024-01-12,661.2
2024-01-12 16:30:00+00:00,110.0,34,2024-01-12,862.05
2024-01-12 17:00:00+00:00,94.0,35,2024-01-12,863.6
2024-01-12 17:30:00+00:00,96.0,36,2024-01-12,783.7
2024-01-12 18:00:00+00:00,98.0,37,2024-01-12,758.8
2024-01-12 18:30:00+00:00,90.0,38,2024-01-12,546.1
2024-01-12 19:00:00+00:00,100.0,39,2024-01-12,592.5
2024-01-12 19:30:00+00:00,86.4,40,2024-01-12,468.3
2024-01-12 20:00:00+00:00,88.0,41,2024-01-12,600.2
2024-01-12 20:30:00+00:00,84.4,42,2024-01-12,633.05
2024-01-12 21:00:00+00:00,83.1,43,2024-01-12,608.7
2024-01-12 21:30:00+00:00,75.1,44,2024-01-12,640.15
2024-01-12 22:00:00+00:00,71.0,45,2024-01-12,945.25
2024-01-12 22:30:00+00:00,71.0,46,2024-01-12,721.5
2024-01-12 23:00:00+00:00,84.1,47,2024-01-13,516.65
2024-01-12 23:30:00+00:00,80.0,48,2024-01-13,474.65
2024-01-13 00:00:00+00:00,66.8,1,2024-01-13,471.1
2024-01-13 00:30:00+00:00,88.0,2,2024-01-13,428.6
2024-01-13 01:00:00+00:00,76.8,3,2024-01-13,341.9
2024-01-13 01:30:00+00:00,70.0,4,2024-01-13,421.25
2024-01-13 02:00:00+00:00,70.0,5,2024-01-13,337.65
2024-01-13 02:30:00+00:00,68.0,6,2024-01-13,349.3
2024-01-13 03:00:00+00:00,69.7,7,2024-01-13,360.35
2024-01-13 03:30:00+00:00,65.0,8,2024-01-13,440.0
2024-01-13 04:00:00+00:00,66.0,9,2024-01-13,366.7
2024-01-13 04:30:00+00:00,65.0,10,2024-01-13,399.05
2024-01-13 05:00:00+00:00,69.8,11,2024-01-13,352.95
2024-01-13 05:30:00+00:00,71.2,12,2024-01-13,546.55
2024-01-13 06:00:00+00:00,71.6,13,2024-01-13,405.15
2024-01-13 06:30:00+00:00,70.0,14,2024-01-13,617.45
2024-01-13 07:00:00+00:00,74.5,15,2024-01-13,331.9
2024-01-13 07:30:00+00:00,80.0,16,2024-01-13,405.35
2024-01-13 08:00:00+00:00,76.3,17,2024-01-13,679.6
2024-01-13 08:30:00+00:00,94.0,18,2024-01-13,756.9
2024-01-13 09:00:00+00:00,86.0,19,2024-01-13,406.6
2024-01-13 09:30:00+00:00,91.1,20,2024-01-13,454.65
2024-01-13 10:00:00+00:00,84.4,21,2024-01-13,390.4
2024-01-13 10:30:00+00:00,83.2,22,2024-01-13,409.8
2024-01-13 11:00:00+00:00,66.8,23,2024-01-13,628.75
2024-01-13 11:30:00+00:00,66.8,24,2024-01-13,614.35
2024-01-13 12:00:00+00:00,66.8,25,2024-01-13,410.8
2024-01-13 12:30:00+00:00,68.0,26,2024-01-13,427.05
2024-01-13 13:00:00+00:00,69.0,27,2024-01-13,498.75
2024-01-13 13:30:00+00:00,66.8,28,2024-01-13,513.4
2024-01-13 14:00:00+00:00,70.0,29,2024-01-13,513.6
2024-01-13 14:30:00+00:00,70.0,30,2024-01-13,576.75
2024-01-13 15:00:00+00:00,72.5,31,2024-01-13,484.85
2024-01-13 15:30:00+00:00,84.0,32,2024-01-13,557.5
2024-01-13 16:00:00+00:00,89.0,33,2024-01-13,650.1
2024-01-13 16:30:00+00:00,106.0,34,2024-01-13,876.85
2024-01-13 17:00:00+00:00,98.0,35,2024-01-13,626.1
2024-01-13 17:30:00+00:00,98.0,36,2024-01-13,738.8
2024-01-13 18:00:00+00:00,93.7,37,2024-01-13,572.35
2024-01-13 18:30:00+00:00,84.0,38,2024-01-13,510.25
2024-01-13 19:00:00+00:00,104.5,39,2024-01-13,815.45
2024-01-13 19:30:00+00:00,83.69,40,2024-01-13,635.5
2024-01-13 20:00:00+00:00,81.6,41,2024-01-13,691.0
2024-01-13 20:30:00+00:00,78.4,42,2024-01-13,520.15
2024-01-13 21:00:00+00:00,86.0,43,2024-01-13,617.15
2024-01-13 21:30:00+00:00,70.0,44,2024-01-13,534.35
2024-01-13 22:00:00+00:00,78.4,45,2024-01-13,633.8
2024-01-13 22:30:00+00:00,66.8,46,2024-01-13,505.0
2024-01-13 23:00:00+00:00,69.7,47,2024-01-14,885.65
2024-01-13 23:30:00+00:00,84.8,48,2024-01-14,439.8
2024-01-14 00:00:00+00:00,69.7,1,2024-01-14,551.65
2024-01-14 00:30:00+00:00,84.0,2,2024-01-14,559.95
2024-01-14 01:00:00+00:00,89.2,3,2024-01-14,299.85
2024-01-14 01:30:00+00:00,71.0,4,2024-01-14,350.45
2024-01-14 02:00:00+00:00,70.6,5,2024-01-14,488.05
2024-01-14 02:30:00+00:00,69.8,6,2024-01-14,491.25
2024-01-14 03:00:00+00:00,73.6,7,2024-01-14,407.15
2024-01-14 03:30:00+00:00,69.7,8,2024-01-14,307.0
2024-01-14 04:00:00+00:00,69.7,9,2024-01-14,398.95
2024-01-14 04:30:00+00:00,63.21,10,2024-01-14,368.7
2024-01-14 05:00:00+00:00,66.0,11,2024-01-14,418.35
2024-01-14 05:30:00+00:00,65.4,12,2024-01-14,422.95
2024-01-14 06:00:00+00:00,68.8,13,2024-01-14,591.0
2024-01-14 06:30:00+00:00,65.2,14,2024-01-14,556.1
2024-01-14 07:00:00+00:00,69.7,15,2024-01-14,723.95
2024-01-14 07:30:00+00:00,69.7,16,2024-01-14,603.75
2024-01-14 08:00:00+00:00,69.7,17,2024-01-14,511.4
2024-01-14 08:30:00+00:00,80.9,18,2024-01-14,433.75
2024-01-14 09:00:00+00:00,78.4,19,2024-01-14,418.6
2024-01-14 09:30:00+00:00,91.0,20,2024-01-14,516.05
2024-01-14 10:00:00+00:00,76.5,21,2024-01-14,419.95
2024-01-14 10:30:00+00:00,77.0,22,2024-01-14,457.15
2024-01-14 11:00:00+00:00,69.7,23,2024-01-14,439.3
2024-01-14 11:30:00+00:00,73.3,24,2024-01-14,415.15
2024-01-14 12:00:00+00:00,69.7,25,2024-01-14,405.95
2024-01-14 12:30:00+00:00,69.7,26,2024-01-14,400.55
2024-01-14 13:00:00+00:00,90.0,27,2024-01-14,466.65
2024-01-14 13:30:00+00:00,69.7,28,2024-01-14,381.95
2024-01-14 14:00:00+00:00,78.4,29,2024-01-14,509.85
2024-01-14 14:30:00+00:00,67.3,30,2024-01-14,585.35
2024-01-14 15:00:00+00:00,78.0,31,2024-01-14,519.75
2024-01-14 15:30:00+00:00,90.0,32,2024-01-14,547.9
2024-01-14 16:00:00+00:00,72.2,33,2024-01-14,555.4
2024-01-14 16:30:00+00:00,96.0,34,2024-01-14,793.15
2024-01-14 17:00:00+00:00,93.6,35,2024-01-14,515.55
2024-01-14 17:30:00+00:00,86.4,36,2024-01-14,574.6
2024-01-14 18:00:00+00:00,92.2,37,2024-01-14,649.4
2024-01-14 18:30:00+00:00,69.7,38,2024-01-14,607.55
2024-01-14 19:00:00+00:00,80.0,39,2024-01-14,557.3
2024-01-14 19:30:00+00:00,71.5,40,2024-01-14,496.45
2024-01-14 20:00:00+00:00,72.6,41,2024-01-14,653.75
2024-01-14 20:30:00+00:00,71.8,42,2024-01-14,490.85
2024-01-14 21:00:00+00:00,75.0,43,2024-01-14,642.45
2024-01-14 21:30:00+00:00,71.5,44,2024-01-14,470.2
2024-01-14 22:00:00+00:00,67.0,45,2024-01-14,486.2
2024-01-14 22:30:00+00:00,65.0,46,2024-01-14,646.15
2024-01-14 23:00:00+00:00,65.7,47,2024-01-15,803.9
2024-01-14 23:30:00+00:00,70.0,48,2024-01-15,603.95
2024-01-15 00:00:00+00:00,65.0,1,2024-01-15,668.0
2024-01-15 00:30:00+00:00,70.9,2,2024-01-15,549.95
2024-01-15 01:00:00+00:00,65.0,3,2024-01-15,513.15
2024-01-15 01:30:00+00:00,59.4,4,2024-01-15,574.55
2024-01-15 02:00:00+00:00,65.0,5,2024-01-15,459.45
2024-01-15 02:30:00+00:00,62.2,6,2024-01-15,467.3
2024-01-15 03:00:00+00:00,67.4,7,2024-01-15,543.1
2024-01-15 03:30:00+00:00,65.7,8,2024-01-15,483.1
2024-01-15 04:00:00+00:00,67.2,9,2024-01-15,447.5
2024-01-15 04:30:00+00:00,67.2,10,2024-01-15,342.55
2024-01-15 05:00:00+00:00,77.1,11,2024-01-15,455.35
2024-01-15 05:30:00+00:00,70.2,12,2024-01-15,548.3
2024-01-15 06:00:00+00:00,80.0,13,2024-01-15,584.25
2024-01-15 06:30:00+00:00,70.0,14,2024-01-15,976.0
2024-01-15 07:00:00+00:00,72.1,15,2024-01-15,471.65
2024-01-15 07:30:00+00:00,98.0,16,2024-01-15,396.05
2024-01-15 08:00:00+00:00,83.2,17,2024-01-15,429.95
2024-01-15 08:30:00+00:00,84.7,18,2024-01-15,382.95
2024-01-15 09:00:00+00:00,83.2,19,2024-01-15,363.5
2024-01-15 09:30:00+00:00,83.0,20,2024-01-15,378.0
2024-01-15 10:00:00+00:00,81.7,21,2024-01-15,386.7
2024-01-15 10:30:00+00:00,68.0,22,2024-01-15,361.25
2024-01-15 11:00:00+00:00,73.8,23,2024-01-15,359.95
2024-01-15 11:30:00+00:00,78.0,24,2024-01-15,327.5
2024-01-15 12:00:00+00:00,78.9,25,2024-01-15,358.5
2024-01-15 12:30:00+00:00,80.0,26,2024-01-15,360.55
2024-01-15 13:00:00+00:00,75.15,27,2024-01-15,397.45
2024-01-15 13:30:00+00:00,67.2,28,2024-01-15,433.25
2024-01-15 14:00:00+00:00,80.0,29,2024-01-15,505.45
2024-01-15 14:30:00+00:00,78.9,30,2024-01-15,514.35
